Code,Symbol,Name,Market,Sector
451800.KS,451800,한화리츠,KOSPI,부동산 임대 및 공급업
356680.KQ,356680,엑스게이트,KOSDAQ,소프트웨어 개발 및 공급업
282720.KQ,282720,금양그린파워,KOSDAQ,전기 및 통신 공사업
418420.KQ,418420,라온텍,KOSDAQ,전자부품 제조업
389020.KQ,389020,자람테크놀로지,KOSDAQ,반도체 제조업
417010.KQ,417010,나노팀,KOSDAQ,일반 목적용 기계 제조업
199730.KQ,199730,바이오인프라,KOSDAQ,자연과학 및 공학 연구개발업
344860.KQ,344860,이노진,KOSDAQ,기타 화학제품 제조업
127980.KQ,127980,화인써키트,KOSDAQ,전자부품 제조업
418550.KQ,418550,제이오,KOSDAQ,"건축기술, 엔지니어링 및 관련 기술 서비스업"
411080.KQ,411080,샌즈랩,KOSDAQ,소프트웨어 개발 및 공급업
407400.KQ,407400,꿈비,KOSDAQ,가구 제조업
408900.KQ,408900,스튜디오미르,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업"
419050.KQ,419050,삼기에너지솔루션즈,KOSDAQ,자동차 신품 부품 제조업
417860.KQ,417860,오브젠,KOSDAQ,소프트웨어 개발 및 공급업
254490.KQ,254490,미래반도체,KOSDAQ,기타 전문 도매업
052960.KS,052960,태양3C,KOSPI,자동차 부품 및 내장품 판매업
425040.KQ,425040,티이엠씨,KOSDAQ,기초 화학물질 제조업
198940.KQ,198940,한주라이트메탈,KOSDAQ,1차 비철금속 제조업
380540.KQ,380540,옵티코어,KOSDAQ,마그네틱 및 광학 매체 제조업
447690.KS,447690,아이오바이오,KOSPI,의료용 기기 제조업
346010.KS,346010,타이드,KOSPI,전자부품 제조업
162300.KQ,162300,신스틸,KOSDAQ,1차 철강 제조업
377740.KS,377740,바이오노트,KOSPI,의료용품 및 기타 의약 관련제품 제조업
448780.KS,448780,마이크로엔엑스,KOSPI,의료용 기기 제조업
390110.KS,390110,애니메디솔루션,KOSPI,의료용 기기 제조업
417180.KQ,417180,핑거스토리,KOSDAQ,기타 정보 서비스업
419530.KQ,419530,SAMG엔터,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업"
102950.KS,102950,아하,KOSPI,전자부품 제조업
311960.KS,311960,인터로이드,KOSPI,소프트웨어 개발 및 공급업
446070.KS,446070,유니드비티플러스,KOSPI,제재 및 목재 가공업
168360.KQ,168360,펨트론,KOSDAQ,특수 목적용 기계 제조업
389470.KQ,389470,인벤티지랩,KOSDAQ,자연과학 및 공학 연구개발업
419080.KQ,419080,엔젯,KOSDAQ,특수 목적용 기계 제조업
084440.KQ,084440,유비온,KOSDAQ,소프트웨어 개발 및 공급업
204610.KQ,204610,티쓰리,KOSDAQ,소프트웨어 개발 및 공급업
425420.KQ,425420,티에프이,KOSDAQ,전자부품 제조업
372170.KQ,372170,윤성에프앤씨,KOSDAQ,특수 목적용 기계 제조업
383930.KQ,383930,디티앤씨알오,KOSDAQ,자연과학 및 공학 연구개발업
348340.KQ,348340,뉴로메카,KOSDAQ,특수 목적용 기계 제조업
417500.KQ,417500,제이아이테크,KOSDAQ,기타 화학제품 제조업
108320.KS,108320,LX세미콘,KOSPI,반도체 제조업
405100.KQ,405100,큐알티,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업"
417840.KQ,417840,저스템,KOSDAQ,특수 목적용 기계 제조업
419120.KQ,419120,산돌,KOSDAQ,소프트웨어 개발 및 공급업
434190.KS,434190,탈로스,KOSPI,일차전지 및 이차전지 제조업
405000.KQ,405000,플라즈맵,KOSDAQ,의료용 기기 제조업
291810.KQ,291810,핀텔,KOSDAQ,소프트웨어 개발 및 공급업
378800.KQ,378800,샤페론,KOSDAQ,기초 의약물질 제조업
419540.KQ,419540,비스토스,KOSDAQ,의료용 기기 제조업
360070.KQ,360070,탑머티리얼,KOSDAQ,일차전지 및 이차전지 제조업
389500.KQ,389500,에스비비테크,KOSDAQ,일반 목적용 기계 제조업
368970.KQ,368970,오에스피,KOSDAQ,동물용 사료 및 조제식품 제조업
417970.KQ,417970,모델솔루션,KOSDAQ,특수 목적용 기계 제조업
296640.KQ,296640,이노에이엑스,KOSDAQ,소프트웨어 개발 및 공급업
441270.KQ,441270,파인엠텍,KOSDAQ,전자부품 제조업
432320.KS,432320,KB스타리츠,KOSPI,부동산 임대 및 공급업
067370.KQ,067370,선바이오,KOSDAQ,의약품 제조업
393890.KQ,393890,더블유씨피,KOSDAQ,일차전지 및 이차전지 제조업
314140.KQ,314140,알피바이오,KOSDAQ,의약품 제조업
413300.KS,413300,티엘엔지니어링,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업"
394280.KQ,394280,오픈엣지테크놀로지,KOSDAQ,소프트웨어 개발 및 공급업
129920.KQ,129920,대성하이텍,KOSDAQ,특수 목적용 기계 제조업
403550.KS,403550,쏘카,KOSPI,운송장비 임대업
148930.KQ,148930,에이치와이티씨,KOSDAQ,기타 금속 가공제품 제조업
107600.KQ,107600,새빗켐,KOSDAQ,기타 화학제품 제조업
126720.KS,126720,수산인더스트리,KOSPI,전기 및 통신 공사업
368600.KQ,368600,아이씨에이치,KOSDAQ,전자부품 제조업
365340.KQ,365340,성일하이텍,KOSDAQ,기초 화학물질 제조업
397030.KQ,397030,에이프릴바이오,KOSDAQ,자연과학 및 공학 연구개발업
341170.KS,341170,퓨쳐메디신,KOSPI,자연과학 및 공학 연구개발업
424760.KQ,424760,벨로크,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
328130.KQ,328130,루닛,KOSDAQ,소프트웨어 개발 및 공급업
354390.KS,354390,바스칸바이오제약,KOSPI,의약품 제조업
403870.KQ,403870,HPSP,KOSDAQ,특수 목적용 기계 제조업
112290.KQ,112290,와이씨켐,KOSDAQ,기타 화학제품 제조업
402030.KQ,402030,코난테크놀로지,KOSDAQ,소프트웨어 개발 및 공급업
396270.KQ,396270,넥스트칩,KOSDAQ,반도체 제조업
412350.KQ,412350,레이저쎌,KOSDAQ,특수 목적용 기계 제조업
310210.KQ,310210,보로노이,KOSDAQ,자연과학 및 공학 연구개발업
377460.KQ,377460,큐에이드,KOSDAQ,개인 및 가정용품 수리업
377460.KQ,377460,큐에이드,KOSDAQ,개인 및 가정용품 수리업
148780.KQ,148780,비큐AI,KOSDAQ,소프트웨어 개발 및 공급업
382900.KQ,382900,범한퓨얼셀,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
176590.KS,176590,코나솔,KOSPI,기타 금속 가공제품 제조업
362320.KQ,362320,청담글로벌,KOSDAQ,생활용품 도매업
357430.KS,357430,마스턴프리미어리츠,KOSPI,부동산 임대 및 공급업
399720.KQ,399720,가온칩스,KOSDAQ,반도체 제조업
389260.KQ,389260,대명에너지,KOSDAQ,건물 건설업
389140.KQ,389140,포바이포,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업"
388050.KQ,388050,지투파워,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
413630.KQ,413630,씨피시스템,KOSDAQ,플라스틱제품 제조업
417310.KS,417310,코람코더원리츠,KOSPI,부동산 임대 및 공급업
396300.KQ,396300,세아메카닉스,KOSDAQ,기타 금속 가공제품 제조업
366030.KQ,366030,나인앤컴퍼니,KOSDAQ,의복 액세서리 제조업
388720.KQ,388720,유일로보틱스,KOSDAQ,특수 목적용 기계 제조업
288980.KQ,288980,모아데이타,KOSDAQ,소프트웨어 개발 및 공급업
408920.KQ,408920,메쎄이상,KOSDAQ,기타 사업지원 서비스업
376930.KQ,376930,노을,KOSDAQ,의료용 기기 제조업
146320.KQ,146320,비씨엔씨,KOSDAQ,반도체 제조업
371950.KQ,371950,풍원정밀,KOSDAQ,전자부품 제조업
330730.KQ,330730,스톤브릿지벤처스,KOSDAQ,기타 금융업
365900.KQ,365900,브이씨,KOSDAQ,운동 및 경기용구 제조업
370090.KQ,370090,퓨런티어,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
251120.KQ,251120,바이오에프디엔씨,KOSDAQ,기초 의약물질 제조업
211050.KQ,211050,인카금융서비스,KOSDAQ,보험 및 연금관련 서비스업
137080.KQ,137080,나래나노텍,KOSDAQ,특수 목적용 기계 제조업
136410.KQ,136410,아셈스,KOSDAQ,플라스틱제품 제조업
276040.KQ,276040,스코넥,KOSDAQ,소프트웨어 개발 및 공급업
377330.KQ,377330,이지트로닉스,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
373220.KS,373220,LG에너지솔루션,KOSPI,일차전지 및 이차전지 제조업
179530.KQ,179530,애드바이오텍,KOSDAQ,의약품 제조업
102370.KQ,102370,케이옥션,KOSDAQ,상품 중개업
169670.KS,169670,코스텍시스템,KOSPI,특수 목적용 기계 제조업
353590.KQ,353590,오토앤,KOSDAQ,자동차 부품 및 내장품 판매업
200350.KQ,200350,아티스트스튜디오,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업"
403360.KS,403360,라피치,KOSPI,소프트웨어 개발 및 공급업
254160.KS,254160,제이엠멀티,KOSPI,제재 및 목재 가공업
404990.KS,404990,신한서부티엔디리츠,KOSPI,부동산 임대 및 공급업
199800.KQ,199800,툴젠,KOSDAQ,자연과학 및 공학 연구개발업
396690.KS,396690,미래에셋글로벌리츠,KOSPI,부동산 임대 및 공급업
402420.KS,402420,켈스,KOSPI,의료용 기기 제조업
402340.KS,402340,SK스퀘어,KOSPI,기타 금융업
377480.KQ,377480,마음AI,KOSDAQ,소프트웨어 개발 및 공급업
361570.KQ,361570,알비더블유,KOSDAQ,오디오물 출판 및 원판 녹음업
400760.KS,400760,NH올원리츠,KOSPI,부동산 임대 및 공급업
290090.KQ,290090,트윔,KOSDAQ,소프트웨어 개발 및 공급업
372800.KQ,372800,아이티아이즈,KOSDAQ,소프트웨어 개발 및 공급업
311320.KQ,311320,지오엘리먼트,KOSDAQ,전자부품 제조업
357880.KQ,357880,SKAI,KOSDAQ,소프트웨어 개발 및 공급업
376300.KQ,376300,디어유,KOSDAQ,소프트웨어 개발 및 공급업
389030.KQ,389030,지니너스,KOSDAQ,자연과학 및 공학 연구개발업
377300.KS,377300,카카오페이,KOSPI,금융 지원 서비스업
376180.KQ,376180,피코그램,KOSDAQ,그외 기타 제품 제조업
348370.KQ,348370,엔켐,KOSDAQ,기초 화학물질 제조업
377450.KQ,377450,리파인,KOSDAQ,기타 정보 서비스업
382800.KQ,382800,지앤비에스 에코,KOSDAQ,특수 목적용 기계 제조업
114840.KQ,114840,아이패밀리에스씨,KOSDAQ,기타 화학제품 제조업
261780.KQ,261780,아리바이오LAB,KOSDAQ,자연과학 및 공학 연구개발업
382480.KQ,382480,지아이텍,KOSDAQ,특수 목적용 기계 제조업
391710.KQ,391710,코닉오토메이션,KOSDAQ,특수 목적용 기계 제조업
381970.KS,381970,케이카,KOSPI,자동차 판매업
376290.KQ,376290,씨유테크,KOSDAQ,전자부품 제조업
159010.KQ,159010,아스플로,KOSDAQ,일반 목적용 기계 제조업
382840.KQ,382840,원준,KOSDAQ,특수 목적용 기계 제조업
257720.KQ,257720,실리콘투,KOSDAQ,상품 종합 도매업
260970.KQ,260970,에스앤디,KOSDAQ,기타 식품 제조업
377220.KQ,377220,프롬바이오,KOSDAQ,기타 식품 제조업
099430.KQ,099430,바이오플러스,KOSDAQ,기초 의약물질 제조업
329180.KS,329180,HD현대중공업,KOSPI,선박 및 보트 건조업
395400.KS,395400,SK리츠,KOSPI,부동산 임대 및 공급업
273640.KQ,273640,와이엠텍,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
203400.KQ,203400,에이비온,KOSDAQ,자연과학 및 공학 연구개발업
388790.KQ,388790,라이콤,KOSDAQ,통신 및 방송 장비 제조업
271940.KS,271940,일진하이솔루스,KOSPI,그외 기타 운송장비 제조업
377190.KS,377190,디앤디플랫폼리츠,KOSPI,부동산 임대 및 공급업
308080.KQ,308080,바이젠셀,KOSDAQ,자연과학 및 공학 연구개발업
139990.KS,139990,아주스틸,KOSPI,1차 철강 제조업
089860.KS,089860,롯데렌탈,KOSPI,운송장비 임대업
099390.KQ,099390,브레인즈컴퍼니,KOSDAQ,소프트웨어 개발 및 공급업
315640.KQ,315640,딥노이드,KOSDAQ,소프트웨어 개발 및 공급업
372910.KS,372910,한컴라이프케어,KOSPI,의료용 기기 제조업
058970.KQ,058970,엠로,KOSDAQ,소프트웨어 개발 및 공급업
367000.KQ,367000,플래티어,KOSDAQ,소프트웨어 개발 및 공급업
376980.KQ,376980,원티드랩,KOSDAQ,소프트웨어 개발 및 공급업
259960.KS,259960,크래프톤,KOSPI,소프트웨어 개발 및 공급업
195940.KQ,195940,HK이노엔,KOSDAQ,의약품 제조업
178920.KS,178920,PI첨단소재,KOSPI,플라스틱제품 제조업
323410.KS,323410,카카오뱅크,KOSPI,은행 및 저축기관
270660.KQ,270660,에브리봇,KOSDAQ,가정용 기기 제조업
377030.KQ,377030,비트맥스,KOSDAQ,소프트웨어 개발 및 공급업
365270.KQ,365270,큐라클,KOSDAQ,자연과학 및 공학 연구개발업
137310.KS,137310,에스디바이오센서,KOSPI,의료용 기기 제조업
352910.KQ,352910,오비고,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
097520.KS,097520,엠씨넥스,KOSPI,영상 및 음향기기 제조업
357580.KQ,357580,아모센스,KOSDAQ,전자부품 제조업
318660.KS,318660,타임기술,KOSPI,소프트웨어 개발 및 공급업
303530.KQ,303530,이노뎁,KOSDAQ,소프트웨어 개발 및 공급업
232680.KQ,232680,라온로보틱스,KOSDAQ,특수 목적용 기계 제조업
379390.KS,379390,이성씨엔아이,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업"
187660.KQ,187660,페니트리움바이오,KOSDAQ,자연과학 및 공학 연구개발업
383310.KQ,383310,에코프로에이치엔,KOSDAQ,기타 화학제품 제조업
383800.KS,383800,LX홀딩스,KOSPI,기타 금융업
363250.KQ,363250,진시스템,KOSDAQ,의료용 기기 제조업
276730.KQ,276730,한울앤제주,KOSDAQ,알코올음료 제조업
383220.KS,383220,F&F,KOSPI,봉제의복 제조업
361670.KQ,361670,삼영에스앤씨,KOSDAQ,전자부품 제조업
252990.KQ,252990,샘씨엔에스,KOSDAQ,전자부품 제조업
352480.KQ,352480,씨앤씨인터내셔널,KOSDAQ,기타 화학제품 제조업
357230.KQ,357230,에이치피오,KOSDAQ,기타 식품 제조업
361610.KS,361610,SK아이이테크놀로지,KOSPI,일차전지 및 이차전지 제조업
294570.KQ,294570,쿠콘,KOSDAQ,기타 정보 서비스업
351330.KQ,351330,이삭엔지니어링,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
059270.KQ,059270,해성에어로보틱스,KOSDAQ,기타 금속 가공제품 제조업
333620.KQ,333620,엔시스,KOSDAQ,기타 전기장비 제조업
289220.KQ,289220,자이언트스텝,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업"
361390.KQ,361390,제노코,KOSDAQ,통신 및 방송 장비 제조업
347700.KQ,347700,스피어,KOSDAQ,소프트웨어 개발 및 공급업
302440.KS,302440,SK바이오사이언스,KOSPI,기초 의약물질 제조업
314930.KQ,314930,바이오다인,KOSDAQ,의료용 기기 제조업
950220.KQ,950220,네오이뮨텍,KOSDAQ,자연과학 및 공학 연구개발업
378850.KS,378850,화승알앤에이,KOSPI,자동차 신품 부품 제조업
356890.KQ,356890,싸이버원,KOSDAQ,소프트웨어 개발 및 공급업
334970.KQ,334970,프레스티지바이오로직스,KOSDAQ,의약품 제조업
247660.KQ,247660,나노씨엠에스,KOSDAQ,전자부품 제조업
338220.KQ,338220,뷰노,KOSDAQ,소프트웨어 개발 및 공급업
373200.KQ,373200,엑스플러스,KOSDAQ,그외 기타 제품 제조업
340930.KQ,340930,성원에너텍,KOSDAQ,특수 목적용 기계 제조업
189330.KQ,189330,씨이랩,KOSDAQ,소프트웨어 개발 및 공급업
322310.KQ,322310,오로스테크놀로지,KOSDAQ,특수 목적용 기계 제조업
239890.KQ,239890,피엔에이치테크,KOSDAQ,기초 화학물질 제조업
363260.KQ,363260,모비데이즈,KOSDAQ,광고업
262840.KQ,262840,아이퀘스트,KOSDAQ,소프트웨어 개발 및 공급업
950210.KS,950210,프레스티지바이오파마,KOSPI,자연과학 및 공학 연구개발업
277810.KQ,277810,레인보우로보틱스,KOSDAQ,특수 목적용 기계 제조업
321820.KQ,321820,아티스트컴퍼니,KOSDAQ,창작 및 예술관련 서비스업
248070.KS,248070,솔루엠,KOSPI,전자부품 제조업
163730.KQ,163730,핑거,KOSDAQ,소프트웨어 개발 및 공급업
348030.KQ,348030,모비릭스,KOSDAQ,소프트웨어 개발 및 공급업
352700.KQ,352700,씨앤투스,KOSDAQ,화학섬유 제조업
086710.KQ,086710,선진뷰티사이언스,KOSDAQ,기타 화학제품 제조업
375500.KS,375500,DL이앤씨,KOSPI,토목 건설업
236810.KQ,236810,엔비티,KOSDAQ,광고업
368770.KQ,368770,파이버프로,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
253610.KS,253610,루트락,KOSPI,기타 전문 도매업
365550.KS,365550,ESR켄달스퀘어리츠,KOSPI,부동산 임대 및 공급업
369370.KQ,369370,블리츠웨이엔터테인먼트,KOSDAQ,창작 및 예술관련 서비스업
357550.KQ,357550,석경에이티,KOSDAQ,기초 화학물질 제조업
314130.KQ,314130,지놈앤컴퍼니,KOSDAQ,기초 의약물질 제조업
335810.KQ,335810,프리시젼바이오,KOSDAQ,의료용 기기 제조업
347860.KQ,347860,알체라,KOSDAQ,소프트웨어 개발 및 공급업
365590.KQ,365590,하이딥,KOSDAQ,반도체 제조업
064850.KQ,064850,에프앤가이드,KOSDAQ,기타 정보 서비스업
356860.KQ,356860,티엘비,KOSDAQ,전자부품 제조업
352940.KQ,352940,인바이오,KOSDAQ,"비료, 농약 및 살균, 살충제 제조업"
354200.KQ,354200,엔젠바이오,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업"
317690.KQ,317690,퀀타매트릭스,KOSDAQ,의료용 기기 제조업
009900.KS,009900,명신산업,KOSPI,자동차 신품 부품 제조업
352770.KQ,352770,셀레스트라,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업
318020.KQ,318020,포인트모바일,KOSDAQ,컴퓨터 및 주변장치 제조업
129890.KQ,129890,앱코,KOSDAQ,컴퓨터 및 주변장치 제조업
265740.KQ,265740,엔에프씨,KOSDAQ,기타 화학제품 제조업
199820.KQ,199820,제일일렉트릭,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
299030.KQ,299030,하나기술,KOSDAQ,특수 목적용 기계 제조업
244920.KS,244920,에이플러스에셋,KOSPI,보험 및 연금관련 서비스업
340570.KQ,340570,티앤엘,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업
348150.KQ,348150,고바이오랩,KOSDAQ,자연과학 및 공학 연구개발업
330860.KQ,330860,네패스아크,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업"
339770.KS,339770,교촌에프앤비,KOSPI,음·식료품 및 담배 도매업
290690.KQ,290690,아리바이오홀딩스,KOSDAQ,전구 및 조명장치 제조업
348350.KQ,348350,위드텍,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
347000.KQ,347000,센코,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
301300.KQ,301300,바이브컴퍼니,KOSDAQ,소프트웨어 개발 및 공급업
122830.KS,122830,원포유,KOSPI,소프트웨어 개발 및 공급업
